caption,commentable,comment_count,created_at,description,downloadable,download_count,duration,full_duration,embeddable_by,genre,has_downloads_left,id,kind,label_name,last_modified,license,likes_count,permalink,permalink_url,playback_count,public,purchase_title,purchase_url,release_date,reposts_count,secret_token,sharing,state,streamable,tag_list,title,track_format,uri,urn,user_id,visuals,waveform_url,display_date,station_urn,station_permalink,track_authorization,monetization_model,policy
,True,0,2020-08-23T09:06:13Z,,False,0,235389,235389,all,Deep House,False,880561405,track,,2020-08-23T09:06:13Z,all-rights-reserved,1.0,kiper-t-ch-l-m-t-l-do-c-a-nhau,https://soundcloud.com/r-e-cords-z-z-z-1/kiper-t-ch-l-m-t-l-do-c-a-nhau,82,True,,,2020-08-21T00:00:00Z,0,,public,finished,True,,Kiper T - Chỉ Là Một Lý Do Của Nhau,single-track,https://api.soundcloud.com/tracks/880561405,soundcloud:tracks:880561405,693632069,,https://wave.sndcdn.com/AHkcumDtOaPW_m.json,2020-08-23T09:06:13Z,soundcloud:system-playlists:track-stations:880561405,track-stations:880561405,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImIxNjZhOTEyLWIwNmQtNGU1OC1iNTExLTI4NjEzOGZjN2E1MyIsImlhdCI6MTYzNDgyODI2MX0.BLCmoTZQR7Y7PLZsTV-VuNKGBdVxyfaqqyIi93DpFkI,NOT_APPLICABLE,ALLOW
,True,0,2020-08-27T06:44:36Z,,False,0,239438,239438,all,Dance & EDM,False,882789151,track,,2020-08-27T06:44:36Z,all-rights-reserved,2.0,chillies-x-blaze-mascara-kiper-t-remix,https://soundcloud.com/r-e-cords-z-z-z-1/chillies-x-blaze-mascara-kiper-t-remix,329,True,,,,0,,public,finished,True,,Chillies X BLAZE - Mascara (Kiper T Remix),single-track,https://api.soundcloud.com/tracks/882789151,soundcloud:tracks:882789151,693632069,,https://wave.sndcdn.com/7cc0Y5TCvqnm_m.json,2020-08-27T06:44:36Z,soundcloud:system-playlists:track-stations:882789151,track-stations:882789151,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjFiODI0YjRjLTZlY2QtNDhiYS1hMDE2LWMxZGU1ZmNjNzFhZCIsImlhdCI6MTYzNDgyODI2MX0.gb6lQylZmpZ-GIOmoR5Q2_Qcq2wBawas7HwUKvNLYKw,NOT_APPLICABLE,ALLOW
,True,1,2020-08-27T06:48:48Z,,False,0,254694,254694,all,Dance & EDM,False,882790150,track,,2020-09-17T08:20:37Z,all-rights-reserved,0.0,hometown-kiper-t,https://soundcloud.com/r-e-cords-z-z-z-1/hometown-kiper-t,29,True,,,,0,,public,finished,True,,HomeTown - Kiper T,single-track,https://api.soundcloud.com/tracks/882790150,soundcloud:tracks:882790150,693632069,,https://wave.sndcdn.com/hdYh9CU11UET_m.json,2020-08-27T06:48:48Z,soundcloud:system-playlists:track-stations:882790150,track-stations:882790150,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjcyODg5MjY3LTFiNDYtNDc2ZC05MmU3LTI5Mzk2OTM0OTdlZCIsImlhdCI6MTYzNDgyODI2Mn0.tXwMkz2UXTyDBM0D_NkKkfgLEbOJkC_ZmbVd_fP5KAY,NOT_APPLICABLE,ALLOW
,True,0,2020-08-28T13:53:42Z,,False,0,259788,259788,all,Dance & EDM,False,883537288,track,,2020-08-28T13:54:03Z,all-rights-reserved,1.0,24h-lyly-thuan-mix,https://soundcloud.com/r-e-cords-z-z-z-1/24h-lyly-thuan-mix,104,True,,,,0,,public,finished,True,,24h - LyLy (Thuan Mix,single-track,https://api.soundcloud.com/tracks/883537288,soundcloud:tracks:883537288,693632069,,https://wave.sndcdn.com/LFk4ba4F4DAU_m.json,2020-08-28T13:53:42Z,soundcloud:system-playlists:track-stations:883537288,track-stations:883537288,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjM2OGI1ODBjLWU0NTgtNDcyYy05YTgxLWQ5NTUxNzRiYWM0OCIsImlhdCI6MTYzNDgyODI2Mn0.J9qJ8y3RBsDvygGePwfnYGoGnWpFxL7Ra9xU3JpWN7U,NOT_APPLICABLE,ALLOW
,True,0,2020-08-28T13:53:14Z,,False,0,222616,222616,all,Dance & EDM,False,883537069,track,,2020-08-28T13:53:14Z,all-rights-reserved,3.0,le-thien-hieu-xung-doi-cuoi-thoi-ansmoke-ft-milkyd-remix,https://soundcloud.com/r-e-cords-z-z-z-1/le-thien-hieu-xung-doi-cuoi-thoi-ansmoke-ft-milkyd-remix,220,True,,,,0,,public,finished,True,,Lê Thiện Hiếu - Xứng Đôi Cưới Thôi (AnSMOKE Ft. MilkyD Remix),single-track,https://api.soundcloud.com/tracks/883537069,soundcloud:tracks:883537069,693632069,,https://wave.sndcdn.com/KNtl57Vh6lcu_m.json,2020-08-28T13:53:14Z,soundcloud:system-playlists:track-stations:883537069,track-stations:883537069,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjhkNTU2OTYzLWU4YzgtNDE5Yi1iZGM5LWNhMTAyYTIzOGNkZSIsImlhdCI6MTYzNDgyODI2M30.8bFAZd5NYDFK6OEoVc559VMrWFnvpKr7VqQHdgSbzCQ,NOT_APPLICABLE,ALLOW
,True,0,2020-08-27T06:58:29Z,,False,0,280059,280059,all,,False,882792706,track,,2020-08-27T06:58:29Z,all-rights-reserved,15.0,xe-dap-daeron-whisky-remix-charles-huynh-cover,https://soundcloud.com/r-e-cords-z-z-z-1/xe-dap-daeron-whisky-remix-charles-huynh-cover,958,True,,,,0,,public,finished,True,,Xe Đạp (Daeron & Whisky Remix)   - Charles Huynh Cover,single-track,https://api.soundcloud.com/tracks/882792706,soundcloud:tracks:882792706,693632069,,https://wave.sndcdn.com/7RqLa9RHvwDl_m.json,2020-08-27T06:58:29Z,soundcloud:system-playlists:track-stations:882792706,track-stations:882792706,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImEyY2NiMzdlLTdmNDYtNDBjMi05OGE5LWI2MmExYjM5Y2JjZCIsImlhdCI6MTYzNDgyODI2NH0.Qw3ZdAA4_bijBC3KCpbb1tgDJw1yKqWfN-RL5hV0des,NOT_APPLICABLE,ALLOW
,True,0,2020-08-29T13:56:43Z,,False,0,174028,174028,all,Electronic,False,884059600,track,,2020-08-29T13:56:55Z,all-rights-reserved,6.0,crush-2-wn-ft-tez-tien-remix,https://soundcloud.com/r-e-cords-z-z-z-1/crush-2-wn-ft-tez-tien-remix,432,True,,,,0,,public,finished,True,,"Crush 2 - Wn ft.Tez, Tien ( Remix)",single-track,https://api.soundcloud.com/tracks/884059600,soundcloud:tracks:884059600,693632069,,https://wave.sndcdn.com/KuADX8WGEBbl_m.json,2020-08-29T13:56:43Z,soundcloud:system-playlists:track-stations:884059600,track-stations:884059600,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImZlODRhNTVhLTc0MDUtNDZhNC1hYzQyLWRkMmJjMGVmOTI3YiIsImlhdCI6MTYzNDgyODI2NH0.tSgvvGZ5c7o1cV1pvROMYHmZGqpVfhASLKSFPGulBoY,NOT_APPLICABLE,ALLOW
,True,1,2020-09-05T04:30:16Z,,False,0,283246,283246,all,Dancehall,False,888083341,track,,2020-09-06T06:24:40Z,all-rights-reserved,2.0,t-t-n-c-u-nh-lynk-lee-ft-binz,https://soundcloud.com/r-e-cords-z-z-z-1/t-t-n-c-u-nh-lynk-lee-ft-binz,171,True,,,,0,,public,finished,True,,Tát Nước Đầu Đình - Lynk Lee ft.Binz,single-track,https://api.soundcloud.com/tracks/888083341,soundcloud:tracks:888083341,693632069,,https://wave.sndcdn.com/1ajHxav0xw6E_m.json,2020-09-05T04:30:16Z,soundcloud:system-playlists:track-stations:888083341,track-stations:888083341,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImM2ZWM4YmI2LWE1ZmEtNDgzMS1iZWJlLTdhZGZhNTEyMGFjYiIsImlhdCI6MTYzNDgyODI2NH0.Mi3OKhIU9NOa7zDMi1IO0hLi5A7YYKV7OTGwfUZNadE,NOT_APPLICABLE,ALLOW
,True,5,2020-09-15T14:59:07Z,,False,0,250984,250984,all,Electronic,False,893688100,track,,2020-09-21T05:55:14Z,all-rights-reserved,86.0,haohinh-judian-noi-chi-con-ta-official-lyric,https://soundcloud.com/r-e-cords-z-z-z-1/haohinh-judian-noi-chi-con-ta-official-lyric,7120,True,,,,1,,public,finished,True,,Haohinh & Judian - Nơi Chỉ Còn Ta (Official Lyric),single-track,https://api.soundcloud.com/tracks/893688100,soundcloud:tracks:893688100,693632069,,https://wave.sndcdn.com/j6u5lGTiF3r3_m.json,2020-09-15T14:59:07Z,soundcloud:system-playlists:track-stations:893688100,track-stations:893688100,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjQxYzhhZWM1LWY4ZTItNGMxOS05ZjhmLWIwNTYzMDZjZWI4ZiIsImlhdCI6MTYzNDgyODI2NX0.V2u572KQk4kBEuy6T0VZHkqfnkqxHQVQwgHS735NLpo,NOT_APPLICABLE,ALLOW
,True,1,2020-09-15T15:04:03Z,,False,0,243513,243513,all,,False,893690410,track,,2020-09-17T07:42:51Z,all-rights-reserved,14.0,y2matecom-hung-cacao-x-vrt-the-muse-sykor-remix-w4p0zclehfm,https://soundcloud.com/r-e-cords-z-z-z-1/y2matecom-hung-cacao-x-vrt-the-muse-sykor-remix-w4p0zclehfm,1529,True,,,,1,,public,finished,True,,HƯNG CACAO X VRT - THE MUSE,single-track,https://api.soundcloud.com/tracks/893690410,soundcloud:tracks:893690410,693632069,,https://wave.sndcdn.com/DeZ4MrstXRs7_m.json,2020-09-15T15:04:03Z,soundcloud:system-playlists:track-stations:893690410,track-stations:893690410,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6Ijc3NGIyNWFkLTc2ZDktNDlhOC04NTExLWY5ZTA2YWMxNmI4MyIsImlhdCI6MTYzNDgyODI2NX0.DpnlGZH4BlEkIYAHXAVWrIESHkY_FSrwdo4u2jnH_uQ,NOT_APPLICABLE,ALLOW
,True,1,2020-08-23T09:12:48Z,,False,0,162194,162194,all,Deep House,False,880563136,track,,2020-08-23T09:12:48Z,all-rights-reserved,1.0,kiper-t-im-late-1,https://soundcloud.com/r-e-cords-z-z-z-1/kiper-t-im-late-1,139,True,,,2020-08-23T00:00:00Z,0,,public,finished,True,,Kiper T - I'm Late,single-track,https://api.soundcloud.com/tracks/880563136,soundcloud:tracks:880563136,693632069,,https://wave.sndcdn.com/R3DUYSTDoCEf_m.json,2020-08-23T09:12:48Z,soundcloud:system-playlists:track-stations:880563136,track-stations:880563136,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImY4NTdiNTMwLThmOGEtNGI5OC04OGZmLTExZTBmZTc5MTU0NyIsImlhdCI6MTYzNDgyODI2Nn0.cJ5tW5uyU1YU9Hfw6NbpVvS74ynAssYfboGZqdYphQQ,NOT_APPLICABLE,ALLOW
,True,0,2020-08-23T09:12:47Z,,False,0,235389,235389,all,Deep House,False,880563133,track,,2020-08-23T09:12:47Z,all-rights-reserved,1.0,kiper-t-ch-l-m-t-l-do-c-a-1,https://soundcloud.com/r-e-cords-z-z-z-1/kiper-t-ch-l-m-t-l-do-c-a-1,82,True,,,2020-08-23T00:00:00Z,0,,public,finished,True,,Kiper T - Chỉ Là Một Lý Do Của Nhau,single-track,https://api.soundcloud.com/tracks/880563133,soundcloud:tracks:880563133,693632069,,https://wave.sndcdn.com/evRKTZKg2vvZ_m.json,2020-08-23T09:12:47Z,soundcloud:system-playlists:track-stations:880563133,track-stations:880563133,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImIzOTQ3ZTI5LTRhNTMtNDFiZi1iZTJiLTM5Y2QzYmZmYmNiZiIsImlhdCI6MTYzNDgyODI2Nn0.yEEIFqlElM3HM-m7VdUC2Z6Cezry9hf9cTg7dpAuFd4,NOT_APPLICABLE,ALLOW
,True,0,2020-08-23T09:12:47Z,,False,0,160104,160104,all,Deep House,False,880563130,track,,2020-08-23T09:12:47Z,all-rights-reserved,2.0,wn-tezdy-nhi-lenlala-double-1,https://soundcloud.com/r-e-cords-z-z-z-1/wn-tezdy-nhi-lenlala-double-1,531,True,,,2020-08-23T00:00:00Z,0,,public,finished,True,,"Wn, Tezdy, Nhi - Lenlala (Double D Remix)",single-track,https://api.soundcloud.com/tracks/880563130,soundcloud:tracks:880563130,693632069,,https://wave.sndcdn.com/uZ0X4vUYGcVA_m.json,2020-08-23T09:12:47Z,soundcloud:system-playlists:track-stations:880563130,track-stations:880563130,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjVhYWIxZjkwLTdhN2QtNGM2Ni04MzZlLTM2MTRhNzdmMzgzMyIsImlhdCI6MTYzNDgyODI2Nn0.6vLltde-zALZHdSu6SiY__KC7Ja2oIy93J408ogMSq0,NOT_APPLICABLE,ALLOW
,True,0,2020-08-23T09:12:45Z,,False,0,195291,195291,all,Deep House,False,880563121,track,,2020-08-23T09:12:45Z,all-rights-reserved,2.0,n-i-em-l-b-nh-y-n-t-c-ti-n-x,https://soundcloud.com/r-e-cords-z-z-z-1/n-i-em-l-b-nh-y-n-t-c-ti-n-x,738,True,,,2020-08-23T00:00:00Z,0,,public,finished,True,,NƠI - EM - LÀ - BÌNH - YÊN - TÓC - TIÊN - X-BINZ - X-TOULIVER - X-RHYMASTIC - Remix,single-track,https://api.soundcloud.com/tracks/880563121,soundcloud:tracks:880563121,693632069,,https://wave.sndcdn.com/fie7bhdZg39b_m.json,2020-08-23T09:12:45Z,soundcloud:system-playlists:track-stations:880563121,track-stations:880563121,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjhjYjY0ZGFmLWI2NjMtNGRkOC1hMzAyLTBjZmM0MGZjNWFmNCIsImlhdCI6MTYzNDgyODI2N30.tn-YPWnGGUckObdUr87zPh6z1Ro_d2g6M9EWS0GJtBs,NOT_APPLICABLE,ALLOW
,True,0,2020-08-23T09:12:45Z,,False,0,324571,324571,all,Deep House,False,880563112,track,,2020-08-23T09:12:45Z,all-rights-reserved,4.0,g-c-l-i-u-lo-da-lab-ft-miu-l,https://soundcloud.com/r-e-cords-z-z-z-1/g-c-l-i-u-lo-da-lab-ft-miu-l,256,True,,,2020-08-23T00:00:00Z,0,,public,finished,True,,GÁC LẠI ÂU LO - Da LAB Ft. Miu Lê,single-track,https://api.soundcloud.com/tracks/880563112,soundcloud:tracks:880563112,693632069,,https://wave.sndcdn.com/R2kCmZ9lu0GU_m.json,2020-08-23T09:12:45Z,soundcloud:system-playlists:track-stations:880563112,track-stations:880563112,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImEyNjU0NzgzLWQxMWQtNGI2MS05ODIyLTkxZjdjZDYxZGE0NSIsImlhdCI6MTYzNDgyODI2N30.nPNyII2ws0t2lgYvZylQF3WVd7v-BSS9Ppp5sbJkpCI,NOT_APPLICABLE,ALLOW
,True,0,2020-08-23T09:12:44Z,,False,0,360150,360150,all,Deep House,False,880563109,track,,2020-08-23T09:12:44Z,all-rights-reserved,5.0,ng-tr-i-l-m-t-i-anh-ch-a,https://soundcloud.com/r-e-cords-z-z-z-1/ng-tr-i-l-m-t-i-anh-ch-a,534,True,,,2020-08-23T00:00:00Z,0,,public,finished,True,,ÔNG TRỜI LÀM TỘI ANH CHƯA,single-track,https://api.soundcloud.com/tracks/880563109,soundcloud:tracks:880563109,693632069,,https://wave.sndcdn.com/pybSQR43TQqW_m.json,2020-08-23T09:12:44Z,soundcloud:system-playlists:track-stations:880563109,track-stations:880563109,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImIyOGM4MzIzLTE2YjgtNGNiNC04NjZlLWU3NjI0NjE0N2E4YyIsImlhdCI6MTYzNDgyODI2OH0.TZSQhzWhwoUV7S13Sj6TbfERuaWTT9qHpJGksF_CWkc,NOT_APPLICABLE,ALLOW
,True,0,2020-08-28T13:53:42Z,,False,0,259788,259788,all,Dance & EDM,False,883537288,track,,2020-08-28T13:54:03Z,all-rights-reserved,1.0,24h-lyly-thuan-mix,https://soundcloud.com/r-e-cords-z-z-z-1/24h-lyly-thuan-mix,104,True,,,,0,,public,finished,True,,24h - LyLy (Thuan Mix,single-track,https://api.soundcloud.com/tracks/883537288,soundcloud:tracks:883537288,693632069,,https://wave.sndcdn.com/LFk4ba4F4DAU_m.json,2020-08-28T13:53:42Z,soundcloud:system-playlists:track-stations:883537288,track-stations:883537288,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjM2OGI1ODBjLWU0NTgtNDcyYy05YTgxLWQ5NTUxNzRiYWM0OCIsImlhdCI6MTYzNDgyODI2OH0.tv-i-qa3Nq-4AOvG22ZyH_CI5rHKhU4rOn3-iAefIyE,NOT_APPLICABLE,ALLOW
,True,0,2020-08-28T13:53:14Z,,False,0,222616,222616,all,Dance & EDM,False,883537069,track,,2020-08-28T13:53:14Z,all-rights-reserved,3.0,le-thien-hieu-xung-doi-cuoi-thoi-ansmoke-ft-milkyd-remix,https://soundcloud.com/r-e-cords-z-z-z-1/le-thien-hieu-xung-doi-cuoi-thoi-ansmoke-ft-milkyd-remix,220,True,,,,0,,public,finished,True,,Lê Thiện Hiếu - Xứng Đôi Cưới Thôi (AnSMOKE Ft. MilkyD Remix),single-track,https://api.soundcloud.com/tracks/883537069,soundcloud:tracks:883537069,693632069,,https://wave.sndcdn.com/KNtl57Vh6lcu_m.json,2020-08-28T13:53:14Z,soundcloud:system-playlists:track-stations:883537069,track-stations:883537069,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjhkNTU2OTYzLWU4YzgtNDE5Yi1iZGM5LWNhMTAyYTIzOGNkZSIsImlhdCI6MTYzNDgyODI2OH0.NGkjRDe6hBpuWPC8T3JEo5-vCm-lPXE4HBw8i7uLr7M,NOT_APPLICABLE,ALLOW
,True,0,2020-08-27T06:58:29Z,,False,0,280059,280059,all,,False,882792706,track,,2020-08-27T06:58:29Z,all-rights-reserved,15.0,xe-dap-daeron-whisky-remix-charles-huynh-cover,https://soundcloud.com/r-e-cords-z-z-z-1/xe-dap-daeron-whisky-remix-charles-huynh-cover,958,True,,,,0,,public,finished,True,,Xe Đạp (Daeron & Whisky Remix)   - Charles Huynh Cover,single-track,https://api.soundcloud.com/tracks/882792706,soundcloud:tracks:882792706,693632069,,https://wave.sndcdn.com/7RqLa9RHvwDl_m.json,2020-08-27T06:58:29Z,soundcloud:system-playlists:track-stations:882792706,track-stations:882792706,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImEyY2NiMzdlLTdmNDYtNDBjMi05OGE5LWI2MmExYjM5Y2JjZCIsImlhdCI6MTYzNDgyODI2OX0.9LQtGWH8A8jpgjch24j2v4IILhgqwcBshn6daiH9x6M,NOT_APPLICABLE,ALLOW
,True,1,2020-08-27T06:48:48Z,,False,0,254694,254694,all,Dance & EDM,False,882790150,track,,2020-09-17T08:20:37Z,all-rights-reserved,0.0,hometown-kiper-t,https://soundcloud.com/r-e-cords-z-z-z-1/hometown-kiper-t,29,True,,,,0,,public,finished,True,,HomeTown - Kiper T,single-track,https://api.soundcloud.com/tracks/882790150,soundcloud:tracks:882790150,693632069,,https://wave.sndcdn.com/hdYh9CU11UET_m.json,2020-08-27T06:48:48Z,soundcloud:system-playlists:track-stations:882790150,track-stations:882790150,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjcyODg5MjY3LTFiNDYtNDc2ZC05MmU3LTI5Mzk2OTM0OTdlZCIsImlhdCI6MTYzNDgyODI3MH0.vEdBvUtg4RGXDPP2B8VSx5wtXZblVJXxEGZDhmSUMzE,NOT_APPLICABLE,ALLOW
,True,0,2020-08-27T06:44:36Z,,False,0,239438,239438,all,Dance & EDM,False,882789151,track,,2020-08-27T06:44:36Z,all-rights-reserved,2.0,chillies-x-blaze-mascara-kiper-t-remix,https://soundcloud.com/r-e-cords-z-z-z-1/chillies-x-blaze-mascara-kiper-t-remix,329,True,,,,0,,public,finished,True,,Chillies X BLAZE - Mascara (Kiper T Remix),single-track,https://api.soundcloud.com/tracks/882789151,soundcloud:tracks:882789151,693632069,,https://wave.sndcdn.com/7cc0Y5TCvqnm_m.json,2020-08-27T06:44:36Z,soundcloud:system-playlists:track-stations:882789151,track-stations:882789151,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjFiODI0YjRjLTZlY2QtNDhiYS1hMDE2LWMxZGU1ZmNjNzFhZCIsImlhdCI6MTYzNDgyODI3MH0.EIqh3U1H0sQHbUWNtySIULibWBi_DHEwTBAu2r_3EUY,NOT_APPLICABLE,ALLOW
,True,0,2020-08-27T06:42:10Z,,False,0,217313,217313,all,Dance & EDM,False,882788548,track,,2020-08-27T06:42:10Z,all-rights-reserved,3.0,ta-di-tim-em-kiper-t-remix,https://soundcloud.com/r-e-cords-z-z-z-1/ta-di-tim-em-kiper-t-remix,103,True,,,,0,,public,finished,True,,Ta Đi Tìm Em (Kiper T Remix),single-track,https://api.soundcloud.com/tracks/882788548,soundcloud:tracks:882788548,693632069,,https://wave.sndcdn.com/73SxXMKmfNV1_m.json,2020-08-27T06:42:10Z,soundcloud:system-playlists:track-stations:882788548,track-stations:882788548,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjRjNjNhNThjLWJlNjYtNDBjMy05YTlkLTg4ODQ4MzQyYjQxNiIsImlhdCI6MTYzNDgyODI3MH0.t_SeXQ727nPa0j9Nc8kslLePahC8lBvLKg1SrQXH0ps,NOT_APPLICABLE,ALLOW
,True,0,2020-08-29T13:56:43Z,,False,0,174028,174028,all,Electronic,False,884059600,track,,2020-08-29T13:56:55Z,all-rights-reserved,6.0,crush-2-wn-ft-tez-tien-remix,https://soundcloud.com/r-e-cords-z-z-z-1/crush-2-wn-ft-tez-tien-remix,432,True,,,,0,,public,finished,True,,"Crush 2 - Wn ft.Tez, Tien ( Remix)",single-track,https://api.soundcloud.com/tracks/884059600,soundcloud:tracks:884059600,693632069,,https://wave.sndcdn.com/KuADX8WGEBbl_m.json,2020-08-29T13:56:43Z,soundcloud:system-playlists:track-stations:884059600,track-stations:884059600,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImZlODRhNTVhLTc0MDUtNDZhNC1hYzQyLWRkMmJjMGVmOTI3YiIsImlhdCI6MTYzNDgyODI3MX0.-tg0BErf-STukWlatanNt5U0wiUB6Lq7lnUwt-hImrU,NOT_APPLICABLE,ALLOW
,True,289,2017-02-09T14:37:53Z,"Bài hát này là những mảnh kí ức lóng lánh và đẹp kì diệu của tôi, đó có thể là những tháng năm êm đềm và dữ dội nhất của tuôi thanh xuân mà tôi đã được trải qua bên em. Bài hát này tôi viết tặng cho em và cho chính tình yêu của tôi, những cảm xúc tinh khôi nhất ngày ấy, tôi đã yêu em như thế và hi vọng như thế. Cảm ơn em đã làm nên bài hát này, dù cho giờ chúng ta chẳng còn bên nhau. 

Đặt bút viết ca khúc này vào 2h sáng trong trạng thái khá mơ hồ, hoàn thành vào khoảng 1 tuần sau đó.  Một đêm tháng ba của hai năm về trước. !",False,0,240139,240139,all,Indie,False,306885110,track,,2021-10-18T08:40:16Z,all-rights-reserved,32556.0,gi-v-n-h-t-official-audio,https://soundcloud.com/ti-l-3/gi-v-n-h-t-official-audio,3875517,True,,,,1540,,public,finished,True,,Gió vẫn hát (Official audio),single-track,https://api.soundcloud.com/tracks/306885110,soundcloud:tracks:306885110,98043107,,https://wave.sndcdn.com/idjayLG8KadI_m.json,2017-02-09T14:37:53Z,soundcloud:system-playlists:track-stations:306885110,track-stations:306885110,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjRkNDdjN2QxLTA0YmEtNGE0Yi04YzI4LTQ3MjA4NWZkYzgyOCIsImlhdCI6MTYzNDgyODI3MX0.Tb4ZoQ7KWM51vp4Kbgv_Pj7TLrwon4l4NO3WU2KqIYM,NOT_APPLICABLE,ALLOW
,True,67,2017-02-02T16:04:24Z,"Giờ như một giấc mơ, vì em đang ngồi cạnh anh
Cảm giác của trái tim, giờ anh phải nói hết như thế nào
Vì chưa từng biết yêu, nên anh chỉ ngồi đấy
Rồi cơn mưa ghé qua, làm anh càng thêm vấn vương lo sợ
Giờ anh phải làm sao, để cố đứng dậy và nói câu gì đó 
Nhưng biết nói gì đây, vì trong anh giờ chỉ có câu này thôi 
  Đk:
Em em ơi em ăn gì anh mời
Bầu trời trong xanh tựa anh mắt em
Nụ cười tỏa nắng, mái tóc mềm xõa ngang vai
Làm anh cảm thấy lòng bối rồi vì em 
Em em ơi em ăn gì anh mời
Bồn chồn được gặp em lần nữa
Chờ ngày mưa tan, anh đưa em về
Câu nói cho lần đầu được yêu.",False,0,295053,295053,all,Pop,False,305772664,track,,2019-08-07T03:08:26Z,all-rights-reserved,8010.0,an-gi-anh-moi-leeandy,https://soundcloud.com/le-cong-dai-an/an-gi-anh-moi-leeandy,924616,True,,,,579,,public,finished,True,angianhmoi leeandy mysong,Ăn Gì Anh Mời - LeeAndy,single-track,https://api.soundcloud.com/tracks/305772664,soundcloud:tracks:305772664,104014145,,https://wave.sndcdn.com/k3aKmGlc5pFn_m.json,2017-02-02T16:04:24Z,soundcloud:system-playlists:track-stations:305772664,track-stations:305772664,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjBmOTI1MDFhLWJkNjYtNDcyMC1hZDZhLTY4ZjBiYWRiN2RmOSIsImlhdCI6MTYzNDgyODI3Mn0.tNn5z-i9XI_64c1g5Yfor4QDi5qf_FWXgrbiIt2itkE,NOT_APPLICABLE,ALLOW
